1416.000	1.50165
1421.000	1.50664
1426.000	1.51176
1431.000	1.51693
1436.000	1.52207
1441.000	1.52721
1446.000	1.53195
1451.000	1.53586
1456.000	1.53977
1461.000	1.54429
1466.000	1.54772
1471.000	1.55154
1476.000	1.55570
1481.000	1.56040
1486.000	1.56493
1491.000	1.56905
1496.000	1.57311
1501.000	1.57717
1506.000	1.58166
1511.000	1.58639
1516.000	1.59088
1521.000	1.59526
1526.000	1.59970
1531.000	1.60461
1536.000	1.60911
1541.000	1.61309
1546.000	1.61761
1551.000	1.62212
1556.000	1.62677
1561.000	1.63098
1566.000	1.63486
1571.000	1.63871
1576.000	1.64316
1581.000	1.64769
1586.000	1.65226
1591.000	1.65645
1596.000	1.66040
1601.000	1.66437
1606.000	1.66856
1611.000	1.67273
1616.000	1.67714
1621.000	1.68121
1626.000	1.68542
1631.000	1.68967
1636.000	1.69381
1641.000	1.69800
1646.000	1.70241
1651.000	1.70687
1656.000	1.71095
1661.000	1.71566
1666.000	1.72026
1671.000	1.72464
1676.000	1.72896
1681.000	1.73338
1686.000	1.73800
1691.000	1.74227
1696.000	1.74653
1701.000	1.75036
1706.000	1.75443
1711.000	1.75860
1716.000	1.76244
1721.000	1.76627
1726.000	1.77106
1731.000	1.77526
1736.000	1.77979
1741.000	1.78423
1746.000	1.78820
1751.000	1.79267
1756.000	1.79720
1761.000	1.80146
1766.000	1.80584
1771.000	1.80969
1776.000	1.81408
1781.000	1.81859
1786.000	1.82304
1791.000	1.82755
1796.000	1.83205
1801.000	1.83643
1806.000	1.84094
1811.000	1.84547
1816.000	1.85008
1821.000	1.85456
1826.000	1.85899
1831.000	1.86331
1836.000	1.86786
1841.000	1.87234
1846.000	1.87646
1851.000	1.88073
1856.000	1.88497
1861.000	1.88942
1866.000	1.89356
1871.000	1.89786
1876.000	1.90207
1881.000	1.90626
1886.000	1.91035
1891.000	1.91448
1896.000	1.91874
1901.000	1.92301
1906.000	1.92732
1911.000	1.93164
1916.000	1.93601
1921.000	1.94029
1926.000	1.94454
1931.000	1.94865
1936.000	1.95271
1941.000	1.95678
1946.000	1.96066
1951.000	1.96422
1956.000	1.96773
1961.000	1.97129
1966.000	1.97479
1971.000	1.97836
1976.000	1.98197
1981.000	1.98548
1986.000	1.98906
1991.000	1.99268
1996.000	1.99623
2001.000	1.99998
2006.000	2.00378
2011.000	2.00750
2016.000	2.01125
2021.000	2.01491
2026.000	2.01861
2031.000	2.02228
2036.000	2.02590
2041.000	2.02964
2046.000	2.03328
2051.000	2.03700
2056.000	2.04072
2061.000	2.04442
2066.000	2.04808
2071.000	2.05194
2076.000	2.05586
2081.000	2.05995
2086.000	2.06398
2091.000	2.06780
2096.000	2.07148
2101.000	2.07520
2106.000	2.07887
2111.000	2.08244
2116.000	2.08608
2121.000	2.08973
2126.000	2.09352
2131.000	2.09732
2136.000	2.10114
2141.000	2.10494
2146.000	2.10875
2151.000	2.11257
2156.000	2.11639
2161.000	2.12020
2166.000	2.12406
2171.000	2.12790
2176.000	2.13175
2181.000	2.13548
2186.000	2.13916
2191.000	2.14282
2196.000	2.14647
2201.000	2.15015
2206.000	2.15382
2211.000	2.15751
2216.000	2.16112
2221.000	2.16482
2226.000	2.16850
2231.000	2.17226
2236.000	2.17603
2241.000	2.17976
2246.000	2.18350
2251.000	2.18725
2256.000	2.19106
2261.000	2.19485
2266.000	2.19862
2271.000	2.20240
2276.000	2.20612
2281.000	2.20988
2286.000	2.21363
2291.000	2.21740
2296.000	2.22114
2301.000	2.22474
2306.000	2.22842
2311.000	2.23214
2316.000	2.23585
2321.000	2.23952
2326.000	2.24322
2331.000	2.24665
2336.000	2.25017
2341.000	2.25371
2346.000	2.25728
2351.000	2.26082
2356.000	2.26431
2361.000	2.26771
2366.000	2.27120
2371.000	2.27472
2376.000	2.27826
2381.000	2.28177
2386.000	2.28534
2391.000	2.28894
2396.000	2.29250
2401.000	2.29608
2406.000	2.29954
2411.000	2.30297
2416.000	2.30646
2421.000	2.30984
2426.000	2.31332
2431.000	2.31686
2436.000	2.32044
2441.000	2.32395
2446.000	2.32747
2451.000	2.33104
2456.000	2.33458
2461.000	2.33808
2466.000	2.34163
2471.000	2.34513
2476.000	2.34868
2481.000	2.35228
2486.000	2.35579
2491.000	2.35924
2496.000	2.36269
2501.000	2.36616
2506.000	2.36970
2511.000	2.37318
2516.000	2.37668
2521.000	2.38008
2526.000	2.38354
2531.000	2.38698
2536.000	2.39046
2541.000	2.39384
2546.000	2.39720
2551.000	2.40065
2556.000	2.40400
2561.000	2.40738
2566.000	2.41079
2571.000	2.41415
2576.000	2.41751
2581.000	2.42090
2586.000	2.42436
2591.000	2.42775
2596.000	2.43121
2601.000	2.43468
2606.000	2.43810
2611.000	2.44154
2616.000	2.44497
2621.000	2.44840
2626.000	2.45180
2631.000	2.45520
2636.000	2.45868
2641.000	2.46206
2646.000	2.46549
2651.000	2.46891
2656.000	2.47232
2661.000	2.47576
2666.000	2.47920
2671.000	2.48266
2676.000	2.48618
2681.000	2.48969
2686.000	2.49320
2691.000	2.49670
2696.000	2.50009
2701.000	2.50353
2706.000	2.50697
2711.000	2.51038
2716.000	2.51382
2721.000	2.51719
2726.000	2.52053
2731.000	2.52387
2736.000	2.52700
2741.000	2.53020
2746.000	2.53333
2751.000	2.53650
2756.000	2.53970
2761.000	2.54286
2766.000	2.54600
2771.000	2.54910
2776.000	2.55220
2781.000	2.55532
2786.000	2.55846
2791.000	2.56160
2796.000	2.56480
2801.000	2.56801
2806.000	2.57125
2811.000	2.57445
2816.000	2.57754
2821.000	2.58076
2826.000	2.58384
2831.000	2.58696
2836.000	2.59011
2841.000	2.59328
2846.000	2.59646
2851.000	2.59960
2856.000	2.60273
2861.000	2.60580
2866.000	2.60884
2871.000	2.61194
2876.000	2.61494
2881.000	2.61802
2886.000	2.62106
2891.000	2.62410
2896.000	2.62720
2901.000	2.63034
2906.000	2.63343
2911.000	2.63654
2916.000	2.63964
2921.000	2.64274
2926.000	2.64578
2931.000	2.64887
2936.000	2.65194
2941.000	2.65509
2946.000	2.65826
2951.000	2.66140
2956.000	2.66458
2961.000	2.66770
2966.000	2.67079
2971.000	2.67394
2976.000	2.67664
2981.000	2.67978
2986.000	2.68292
2991.000	2.68573
2996.000	2.68862
3001.000	2.69102
3006.000	2.69374
3011.000	2.69647
3016.000	2.69919
3021.000	2.70204
3026.000	2.70484
3031.000	2.70776
3036.000	2.71053
3041.000	2.71344
3046.000	2.71631
3051.000	2.71924
3056.000	2.72204
3061.000	2.72507
3066.000	2.72792
3071.000	2.73077
3076.000	2.73376
3081.000	2.73698
3086.000	2.74061
3091.000	2.74450
3096.000	2.74844
3101.000	2.75236
3106.000	2.75624
3111.000	2.76004
3116.000	2.76385
3121.000	2.76769
3126.000	2.77156
3131.000	2.77522
3136.000	2.77892
3141.000	2.78250
3146.000	2.78611
3151.000	2.78975
3156.000	2.79336
3161.000	2.79686
3166.000	2.80028
3171.000	2.80363
3176.000	2.80713
3181.000	2.81056
3186.000	2.81392
3191.000	2.81735
3196.000	2.82067
3201.000	2.82398
3206.000	2.82710
3211.000	2.83002
3216.000	2.83316
3221.000	2.83664
3226.000	2.84006
3231.000	2.84350
3236.000	2.84672
3241.000	2.84978
3246.000	2.85270
3251.000	2.85570
3256.000	2.85846
3261.000	2.86114
3266.000	2.86374
3271.000	2.86637
3276.000	2.86916
3281.000	2.87195
3286.000	2.87478
3291.000	2.87742
3296.000	2.88000
3301.000	2.88254
3306.000	2.88517
3311.000	2.88790
3316.000	2.89038
3321.000	2.89244
3326.000	2.89510
3331.000	2.89815
3336.000	2.90086
3341.000	2.90356
3346.000	2.90644
3351.000	2.90909
3356.000	2.91205
3361.000	2.91492
3366.000	2.91784
3371.000	2.92076
3376.000	2.92372
3381.000	2.92668
3386.000	2.92958
3391.000	2.93250
3396.000	2.93524
3401.000	2.93799
3406.000	2.94118
3411.000	2.94430
3416.000	2.94752
3421.000	2.95078
3426.000	2.95403
3431.000	2.95727
3436.000	2.96043
3441.000	2.96366
3446.000	2.96694
3451.000	2.97016
3456.000	2.97342
3461.000	2.97656
3466.000	2.97972
3471.000	2.98294
3476.000	2.98612
3481.000	2.98950
3486.000	2.99289
3491.000	2.99652
3496.000	2.99994
3501.000	3.00340
3506.000	3.00688
3511.000	3.01019
3516.000	3.01352
3521.000	3.01666
3526.000	3.02008
3531.000	3.02333
3536.000	3.02647
3541.000	3.02953
3546.000	3.03260
3551.000	3.03568
3556.000	3.03877
3561.000	3.04174
3566.000	3.04473
3571.000	3.04784
3576.000	3.05082
3581.000	3.05384
3586.000	3.05684
3591.000	3.05984
3596.000	3.06274
3601.000	3.06570
3606.000	3.06872
3611.000	3.07167
3616.000	3.07472
3621.000	3.07779
3626.000	3.08086
3631.000	3.08388
3636.000	3.08685
3641.000	3.08985
3646.000	3.09277
3651.000	3.09574
3656.000	3.09884
3661.000	3.10187
3666.000	3.10478
3671.000	3.10745
3676.000	3.11006
3681.000	3.11276
3686.000	3.11533
3691.000	3.11810
3696.000	3.12103
3701.000	3.12352
3706.000	3.12602
3711.000	3.12876
3716.000	3.13141
3721.000	3.13418
3726.000	3.13700
3731.000	3.13964
3736.000	3.14242
3741.000	3.14499
3746.000	3.14764
3751.000	3.15071
3756.000	3.15360
3761.000	3.15642
3766.000	3.15931
3771.000	3.16176
3776.000	3.16443
3781.000	3.16714
3786.000	3.16988
3791.000	3.17230
3796.000	3.17510
3801.000	3.17781
3806.000	3.18088
3811.000	3.18358
3816.000	3.18620
3821.000	3.18873
3826.000	3.19120
3831.000	3.19368
3836.000	3.19624
3841.000	3.19876
3846.000	3.20126
3851.000	3.20375
3856.000	3.20632
3861.000	3.20892
3866.000	3.21162
3871.000	3.21437
3876.000	3.21716
3881.000	3.21997
3886.000	3.22264
3891.000	3.22542
3896.000	3.22827
3901.000	3.23102
3906.000	3.23367
3911.000	3.23638
3916.000	3.23906
3921.000	3.24170
3926.000	3.24436
3931.000	3.24703
3936.000	3.24954
3941.000	3.25204
3946.000	3.25452
3951.000	3.25699
3956.000	3.25947
3961.000	3.26198
3966.000	3.26458
3971.000	3.26718
3976.000	3.26959
3981.000	3.27210
3986.000	3.27464
3991.000	3.27708
3996.000	3.27956
4001.000	3.28195
4006.000	3.28434
4011.000	3.28676
4016.000	3.28922
4021.000	3.29168
4026.000	3.29420
4031.000	3.29669
4036.000	3.29913
4041.000	3.30162
4046.000	3.30398
4051.000	3.30644
4056.000	3.30887
4061.000	3.31137
4066.000	3.31392
4071.000	3.31666
4076.000	3.31914
4081.000	3.32156
4086.000	3.32419
4091.000	3.32696
4096.000	3.32960
4101.000	3.33204
4106.000	3.33437
4111.000	3.33675
4116.000	3.33914
4121.000	3.34152
4126.000	3.34394
4131.000	3.34636
4136.000	3.34877
4141.000	3.35117
4146.000	3.35358
4151.000	3.35588
4156.000	3.35826
4161.000	3.36053
4166.000	3.36289
4171.000	3.36530
4176.000	3.36772
4181.000	3.37010
4186.000	3.37247
4191.000	3.37483
4196.000	3.37720
4201.000	3.37954
4206.000	3.38204
4211.000	3.38454
4216.000	3.38740
4221.000	3.39002
4226.000	3.39266
4231.000	3.39498
4236.000	3.39730
4241.000	3.39947
4246.000	3.40178
4251.000	3.40404
4256.000	3.40632
4261.000	3.40864
4266.000	3.41083
4271.000	3.41306
4276.000	3.41546
4281.000	3.41784
4286.000	3.42014
4291.000	3.42247
4296.000	3.42486
4301.000	3.42718
4306.000	3.42958
4311.000	3.43204
4316.000	3.43445
4320.630	3.43674
